é¸îgêî (Hz)	êUïù (mm)	à ëääp (ìx)	é¿ïî (mm)	ãïïî (mm)
2116.	4.0448e-009	0.	4.0448e-009	0.
2120.	3.5563e-009	0.	3.5563e-009	0.
2124.	3.1682e-009	0.	3.1682e-009	0.
2128.	2.8524e-009	0.	2.8524e-009	0.
2132.	2.5904e-009	0.	2.5904e-009	0.
2136.	2.3696e-009	0.	2.3696e-009	0.
2140.	2.181e-009	0.	2.181e-009	0.
2144.	2.018e-009	0.	2.018e-009	0.
2148.	1.8758e-009	0.	1.8758e-009	0.
2152.	1.7505e-009	0.	1.7505e-009	0.
2156.	1.6395e-009	0.	1.6395e-009	0.
2160.	1.5403e-009	0.	1.5403e-009	0.
2164.	1.4512e-009	0.	1.4512e-009	0.
2168.	1.3707e-009	0.	1.3707e-009	0.
2172.	1.2976e-009	0.	1.2976e-009	0.
2176.	1.2309e-009	0.	1.2309e-009	0.
2180.	1.1699e-009	0.	1.1699e-009	0.
2184.	1.1139e-009	0.	1.1139e-009	0.
2188.	1.0622e-009	0.	1.0622e-009	0.
2192.	1.0143e-009	0.	1.0143e-009	0.
2196.	9.6996e-010	0.	9.6996e-010	0.
2200.	9.2867e-010	0.	9.2867e-010	0.
2204.	8.9016e-010	0.	8.9016e-010	0.
2208.	8.5416e-010	0.	8.5416e-010	0.
2212.	8.2043e-010	0.	8.2043e-010	0.
2216.	7.8876e-010	0.	7.8876e-010	0.
2220.	7.5896e-010	0.	7.5896e-010	0.
2224.	7.3087e-010	0.	7.3087e-010	0.
2228.	7.0435e-010	0.	7.0435e-010	0.
2232.	6.7927e-010	0.	6.7927e-010	0.
2236.	6.5552e-010	0.	6.5552e-010	0.
2240.	6.3298e-010	0.	6.3298e-010	0.
2244.	6.1157e-010	0.	6.1157e-010	0.
2248.	5.9121e-010	0.	5.9121e-010	0.
2252.	5.7181e-010	0.	5.7181e-010	0.
2256.	5.5331e-010	0.	5.5331e-010	0.
2260.	5.3565e-010	0.	5.3565e-010	0.
2264.	5.1877e-010	0.	5.1877e-010	0.
2268.	5.0262e-010	0.	5.0262e-010	0.
2272.	4.8715e-010	0.	4.8715e-010	0.
2276.	4.7231e-010	0.	4.7231e-010	0.
2280.	4.5808e-010	0.	4.5808e-010	0.
2284.	4.4441e-010	0.	4.4441e-010	0.
2288.	4.3126e-010	0.	4.3126e-010	0.
2292.	4.1861e-010	0.	4.1861e-010	0.
2296.	4.0643e-010	0.	4.0643e-010	0.
2300.	3.9469e-010	0.	3.9469e-010	0.
2304.	3.8337e-010	0.	3.8337e-010	0.
2308.	3.7244e-010	0.	3.7244e-010	0.
2312.	3.6189e-010	0.	3.6189e-010	0.
2316.	3.5168e-010	0.	3.5168e-010	0.
2320.	3.4181e-010	0.	3.4181e-010	0.
2324.	3.3226e-010	0.	3.3226e-010	0.
2328.	3.2301e-010	0.	3.2301e-010	0.
2332.	3.1405e-010	0.	3.1405e-010	0.
2336.	3.0536e-010	0.	3.0536e-010	0.
2340.	2.9693e-010	0.	2.9693e-010	0.
2344.	2.8874e-010	0.	2.8874e-010	0.
2348.	2.8079e-010	0.	2.8079e-010	0.
2352.	2.7307e-010	0.	2.7307e-010	0.
2356.	2.6556e-010	0.	2.6556e-010	0.
2360.	2.5825e-010	0.	2.5825e-010	0.
2364.	2.5114e-010	0.	2.5114e-010	0.
2368.	2.4421e-010	0.	2.4421e-010	0.
2372.	2.3747e-010	0.	2.3747e-010	0.
2376.	2.3089e-010	0.	2.3089e-010	0.
2380.	2.2448e-010	0.	2.2448e-010	0.
2384.	2.1822e-010	0.	2.1822e-010	0.
2388.	2.1212e-010	0.	2.1212e-010	0.
2392.	2.0616e-010	0.	2.0616e-010	0.
2396.	2.0033e-010	0.	2.0033e-010	0.
2400.	1.9464e-010	0.	1.9464e-010	0.
2404.	1.8908e-010	0.	1.8908e-010	0.
2408.	1.8364e-010	0.	1.8364e-010	0.
2412.	1.7832e-010	0.	1.7832e-010	0.
2416.	1.7311e-010	0.	1.7311e-010	0.
2420.	1.68e-010	0.	1.68e-010	0.
2424.	1.6301e-010	0.	1.6301e-010	0.
2428.	1.5811e-010	0.	1.5811e-010	0.
2432.	1.5331e-010	0.	1.5331e-010	0.
2436.	1.4861e-010	0.	1.4861e-010	0.
2440.	1.4399e-010	0.	1.4399e-010	0.
2444.	1.3946e-010	0.	1.3946e-010	0.
2448.	1.3502e-010	0.	1.3502e-010	0.
2452.	1.3065e-010	0.	1.3065e-010	0.
2456.	1.2636e-010	0.	1.2636e-010	0.
2460.	1.2215e-010	0.	1.2215e-010	0.
2464.	1.1801e-010	0.	1.1801e-010	0.
2468.	1.1394e-010	0.	1.1394e-010	0.
2472.	1.0994e-010	0.	1.0994e-010	0.
2476.	1.06e-010	0.	1.06e-010	0.
2480.	1.0212e-010	0.	1.0212e-010	0.
2484.	9.8308e-011	0.	9.8308e-011	0.
2488.	9.4551e-011	0.	9.4551e-011	0.
2492.	9.0851e-011	0.	9.0851e-011	0.
2496.	8.7205e-011	0.	8.7205e-011	0.
2500.	8.3612e-011	0.	8.3612e-011	0.
2504.	8.0069e-011	0.	8.0069e-011	0.
2508.	7.6576e-011	0.	7.6576e-011	0.
2512.	7.3131e-011	0.	7.3131e-011	0.
2516.	6.9732e-011	0.	6.9732e-011	0.
2520.	6.6376e-011	0.	6.6376e-011	0.
2524.	6.3064e-011	0.	6.3064e-011	0.
2528.	5.9794e-011	0.	5.9794e-011	0.
2532.	5.6563e-011	0.	5.6563e-011	0.
2536.	5.3371e-011	0.	5.3371e-011	0.
2540.	5.0217e-011	0.	5.0217e-011	0.
2544.	4.7098e-011	0.	4.7098e-011	0.
2548.	4.4015e-011	0.	4.4015e-011	0.
2552.	4.0965e-011	0.	4.0965e-011	0.
2556.	3.7948e-011	0.	3.7948e-011	0.
2560.	3.4963e-011	0.	3.4963e-011	0.
2564.	3.2007e-011	0.	3.2007e-011	0.
2568.	2.9082e-011	0.	2.9082e-011	0.
2572.	2.6184e-011	0.	2.6184e-011	0.
2576.	2.3314e-011	0.	2.3314e-011	0.
2580.	2.047e-011	0.	2.047e-011	0.
2584.	1.7652e-011	0.	1.7652e-011	0.
2588.	1.4858e-011	0.	1.4858e-011	0.
2592.	1.2088e-011	0.	1.2088e-011	0.
2596.	9.3407e-012	0.	9.3407e-012	0.
2600.	6.6153e-012	0.	6.6153e-012	0.
2604.	3.9109e-012	0.	3.9109e-012	0.
2608.	1.2268e-012	0.	1.2268e-012	0.
2612.	1.4377e-012	180.	-1.4377e-012	0.
2616.	4.0836e-012	180.	-4.0836e-012	0.
2620.	6.7114e-012	180.	-6.7114e-012	0.
2624.	9.322e-012	180.	-9.322e-012	0.
2628.	1.1916e-011	180.	-1.1916e-011	0.
2632.	1.4494e-011	180.	-1.4494e-011	0.
2636.	1.7057e-011	180.	-1.7057e-011	0.
2640.	1.9606e-011	180.	-1.9606e-011	0.
2644.	2.2141e-011	180.	-2.2141e-011	0.
2648.	2.4662e-011	180.	-2.4662e-011	0.
2652.	2.7171e-011	180.	-2.7171e-011	0.
2656.	2.9669e-011	180.	-2.9669e-011	0.
2660.	3.2154e-011	180.	-3.2154e-011	0.
2664.	3.463e-011	180.	-3.463e-011	0.
2668.	3.7095e-011	180.	-3.7095e-011	0.
2672.	3.955e-011	180.	-3.955e-011	0.
2676.	4.1997e-011	180.	-4.1997e-011	0.
2680.	4.4435e-011	180.	-4.4435e-011	0.
2684.	4.6866e-011	180.	-4.6866e-011	0.
2688.	4.9289e-011	180.	-4.9289e-011	0.
2692.	5.1706e-011	180.	-5.1706e-011	0.
2696.	5.4116e-011	180.	-5.4116e-011	0.
2700.	5.6521e-011	180.	-5.6521e-011	0.
2704.	5.892e-011	180.	-5.892e-011	0.
2708.	6.1316e-011	180.	-6.1316e-011	0.
2712.	6.3707e-011	180.	-6.3707e-011	0.
2716.	6.6094e-011	180.	-6.6094e-011	0.
2720.	6.8479e-011	180.	-6.8479e-011	0.
2724.	7.086e-011	180.	-7.086e-011	0.
2728.	7.324e-011	180.	-7.324e-011	0.
2732.	7.5619e-011	180.	-7.5619e-011	0.
2736.	7.7996e-011	180.	-7.7996e-011	0.
2740.	8.0373e-011	180.	-8.0373e-011	0.
2744.	8.275e-011	180.	-8.275e-011	0.
2748.	8.5127e-011	180.	-8.5127e-011	0.
2752.	8.7505e-011	180.	-8.7505e-011	0.
2756.	8.9884e-011	180.	-8.9884e-011	0.
2760.	9.2266e-011	180.	-9.2266e-011	0.
2764.	9.465e-011	180.	-9.465e-011	0.
2768.	9.7036e-011	180.	-9.7036e-011	0.
2772.	9.9426e-011	180.	-9.9426e-011	0.
2776.	1.0182e-010	180.	-1.0182e-010	0.
2780.	1.0422e-010	180.	-1.0422e-010	0.
2784.	1.0662e-010	180.	-1.0662e-010	0.
2788.	1.0903e-010	180.	-1.0903e-010	0.
2792.	1.1144e-010	180.	-1.1144e-010	0.
2796.	1.1386e-010	180.	-1.1386e-010	0.
2800.	1.1629e-010	180.	-1.1629e-010	0.
2804.	1.1873e-010	180.	-1.1873e-010	0.
2808.	1.2117e-010	180.	-1.2117e-010	0.
2812.	1.2362e-010	180.	-1.2362e-010	0.
2816.	1.2608e-010	180.	-1.2608e-010	0.
2820.	1.2855e-010	180.	-1.2855e-010	0.
2824.	1.3103e-010	180.	-1.3103e-010	0.
2828.	1.3352e-010	180.	-1.3352e-010	0.
2832.	1.3602e-010	180.	-1.3602e-010	0.
2836.	1.3853e-010	180.	-1.3853e-010	0.
2840.	1.4105e-010	180.	-1.4105e-010	0.
2844.	1.4359e-010	180.	-1.4359e-010	0.
2848.	1.4613e-010	180.	-1.4613e-010	0.
2852.	1.487e-010	180.	-1.487e-010	0.
2856.	1.5127e-010	180.	-1.5127e-010	0.
2860.	1.5387e-010	180.	-1.5387e-010	0.
2864.	1.5647e-010	180.	-1.5647e-010	0.
2868.	1.5909e-010	180.	-1.5909e-010	0.
2872.	1.6173e-010	180.	-1.6173e-010	0.
2876.	1.6439e-010	180.	-1.6439e-010	0.
2880.	1.6706e-010	180.	-1.6706e-010	0.
2884.	1.6976e-010	180.	-1.6976e-010	0.
2888.	1.7247e-010	180.	-1.7247e-010	0.
2892.	1.752e-010	180.	-1.752e-010	0.
2896.	1.7795e-010	180.	-1.7795e-010	0.
2900.	1.8072e-010	180.	-1.8072e-010	0.
2904.	1.8352e-010	180.	-1.8352e-010	0.
2908.	1.8633e-010	180.	-1.8633e-010	0.
2912.	1.8917e-010	180.	-1.8917e-010	0.
2916.	1.9204e-010	180.	-1.9204e-010	0.
2920.	1.9493e-010	180.	-1.9493e-010	0.
2924.	1.9784e-010	180.	-1.9784e-010	0.
2928.	2.0078e-010	180.	-2.0078e-010	0.
2932.	2.0374e-010	180.	-2.0374e-010	0.
2936.	2.0674e-010	180.	-2.0674e-010	0.
2940.	2.0976e-010	180.	-2.0976e-010	0.
2944.	2.1281e-010	180.	-2.1281e-010	0.
2948.	2.159e-010	180.	-2.159e-010	0.
2952.	2.1901e-010	180.	-2.1901e-010	0.
2956.	2.2215e-010	180.	-2.2215e-010	0.
2960.	2.2533e-010	180.	-2.2533e-010	0.
2964.	2.2855e-010	180.	-2.2855e-010	0.
2968.	2.3179e-010	180.	-2.3179e-010	0.
2972.	2.3508e-010	180.	-2.3508e-010	0.
2976.	2.384e-010	180.	-2.384e-010	0.
2980.	2.4176e-010	180.	-2.4176e-010	0.
2984.	2.4515e-010	180.	-2.4515e-010	0.
2988.	2.4859e-010	180.	-2.4859e-010	0.
2992.	2.5207e-010	180.	-2.5207e-010	0.
2996.	2.556e-010	180.	-2.556e-010	0.
3000.	2.5916e-010	180.	-2.5916e-010	0.
3004.	2.6277e-010	180.	-2.6277e-010	0.
3008.	2.6643e-010	180.	-2.6643e-010	0.
3012.	2.7014e-010	180.	-2.7014e-010	0.
3016.	2.7389e-010	180.	-2.7389e-010	0.
3020.	2.777e-010	180.	-2.777e-010	0.
3024.	2.8155e-010	180.	-2.8155e-010	0.
3028.	2.8547e-010	180.	-2.8547e-010	0.
3032.	2.8943e-010	180.	-2.8943e-010	0.
3036.	2.9346e-010	180.	-2.9346e-010	0.
3040.	2.9754e-010	180.	-2.9754e-010	0.
3044.	3.0168e-010	180.	-3.0168e-010	0.
3048.	3.0588e-010	180.	-3.0588e-010	0.
3052.	3.1015e-010	180.	-3.1015e-010	0.
3056.	3.1448e-010	180.	-3.1448e-010	0.
3060.	3.1888e-010	180.	-3.1888e-010	0.
3064.	3.2335e-010	180.	-3.2335e-010	0.
3068.	3.279e-010	180.	-3.279e-010	0.
3072.	3.3251e-010	180.	-3.3251e-010	0.
3076.	3.3721e-010	180.	-3.3721e-010	0.
3080.	3.4198e-010	180.	-3.4198e-010	0.
3084.	3.4683e-010	180.	-3.4683e-010	0.
3088.	3.5177e-010	180.	-3.5177e-010	0.
3092.	3.5679e-010	180.	-3.5679e-010	0.
3096.	3.619e-010	180.	-3.619e-010	0.
3100.	3.671e-010	180.	-3.671e-010	0.
3104.	3.724e-010	180.	-3.724e-010	0.
3108.	3.778e-010	180.	-3.778e-010	0.
3112.	3.8329e-010	180.	-3.8329e-010	0.
3116.	3.889e-010	180.	-3.889e-010	0.
3120.	3.946e-010	180.	-3.946e-010	0.
3124.	4.0043e-010	180.	-4.0043e-010	0.
3128.	4.0636e-010	180.	-4.0636e-010	0.
3132.	4.1242e-010	180.	-4.1242e-010	0.
3136.	4.1859e-010	180.	-4.1859e-010	0.
3140.	4.249e-010	180.	-4.249e-010	0.
3144.	4.3134e-010	180.	-4.3134e-010	0.
3148.	4.3791e-010	180.	-4.3791e-010	0.
3152.	4.4463e-010	180.	-4.4463e-010	0.
3156.	4.5149e-010	180.	-4.5149e-010	0.
3160.	4.585e-010	180.	-4.585e-010	0.
3164.	4.6567e-010	180.	-4.6567e-010	0.
3168.	4.7301e-010	180.	-4.7301e-010	0.
3172.	4.8051e-010	180.	-4.8051e-010	0.
3176.	4.8819e-010	180.	-4.8819e-010	0.
3180.	4.9605e-010	180.	-4.9605e-010	0.
3184.	5.0411e-010	180.	-5.0411e-010	0.
3188.	5.1235e-010	180.	-5.1235e-010	0.
3192.	5.2081e-010	180.	-5.2081e-010	0.
3196.	5.2948e-010	180.	-5.2948e-010	0.
3200.	5.3836e-010	180.	-5.3836e-010	0.
3204.	5.4748e-010	180.	-5.4748e-010	0.
3208.	5.5685e-010	180.	-5.5685e-010	0.
3212.	5.6646e-010	180.	-5.6646e-010	0.
3216.	5.7633e-010	180.	-5.7633e-010	0.
3220.	5.8647e-010	180.	-5.8647e-010	0.
3224.	5.969e-010	180.	-5.969e-010	0.
3228.	6.0763e-010	180.	-6.0763e-010	0.
3232.	6.1867e-010	180.	-6.1867e-010	0.
3236.	6.3003e-010	180.	-6.3003e-010	0.
3240.	6.4174e-010	180.	-6.4174e-010	0.
3244.	6.538e-010	180.	-6.538e-010	0.
3248.	6.6623e-010	180.	-6.6623e-010	0.
3252.	6.7905e-010	180.	-6.7905e-010	0.
3256.	6.9229e-010	180.	-6.9229e-010	0.
3260.	7.0595e-010	180.	-7.0595e-010	0.
3264.	7.2007e-010	180.	-7.2007e-010	0.
3268.	7.3467e-010	180.	-7.3467e-010	0.
3272.	7.4977e-010	180.	-7.4977e-010	0.
3276.	7.654e-010	180.	-7.654e-010	0.
3280.	7.8158e-010	180.	-7.8158e-010	0.
3284.	7.9835e-010	180.	-7.9835e-010	0.
3288.	8.1575e-010	180.	-8.1575e-010	0.
3292.	8.338e-010	180.	-8.338e-010	0.
3296.	8.5255e-010	180.	-8.5255e-010	0.
3300.	8.7203e-010	180.	-8.7203e-010	0.
3304.	8.923e-010	180.	-8.923e-010	0.
3308.	9.1339e-010	180.	-9.1339e-010	0.
3312.	9.3538e-010	180.	-9.3538e-010	0.
3316.	9.583e-010	180.	-9.583e-010	0.
3320.	9.8222e-010	180.	-9.8222e-010	0.
3324.	1.0072e-009	180.	-1.0072e-009	0.
3328.	1.0334e-009	180.	-1.0334e-009	0.
3332.	1.0607e-009	180.	-1.0607e-009	0.
3336.	1.0894e-009	180.	-1.0894e-009	0.
3340.	1.1195e-009	180.	-1.1195e-009	0.
3344.	1.1511e-009	180.	-1.1511e-009	0.
3348.	1.1843e-009	180.	-1.1843e-009	0.
3352.	1.2193e-009	180.	-1.2193e-009	0.
3356.	1.2562e-009	180.	-1.2562e-009	0.
3360.	1.2951e-009	180.	-1.2951e-009	0.
3364.	1.3363e-009	180.	-1.3363e-009	0.
3368.	1.3799e-009	180.	-1.3799e-009	0.
3372.	1.4262e-009	180.	-1.4262e-009	0.
3376.	1.4754e-009	180.	-1.4754e-009	0.
3380.	1.5277e-009	180.	-1.5277e-009	0.
3384.	1.5835e-009	180.	-1.5835e-009	0.
3388.	1.6432e-009	180.	-1.6432e-009	0.
3392.	1.707e-009	180.	-1.707e-009	0.
3396.	1.7754e-009	180.	-1.7754e-009	0.
3400.	1.849e-009	180.	-1.849e-009	0.
3404.	1.9282e-009	180.	-1.9282e-009	0.
3408.	2.0136e-009	180.	-2.0136e-009	0.
3412.	2.1057e-009	180.	-2.1057e-009	0.
3416.	2.2052e-009	180.	-2.2052e-009	0.
3420.	2.3124e-009	180.	-2.3124e-009	0.
3424.	2.4272e-009	180.	-2.4272e-009	0.
3428.	2.5481e-009	180.	-2.5481e-009	0.
3432.	2.6702e-009	180.	-2.6702e-009	0.
3436.	2.7764e-009	180.	-2.7764e-009	0.
3440.	2.7939e-009	180.	-2.7939e-009	0.
3444.	1.9551e-009	180.	-1.9551e-009	0.
3448.	4.9699e-009	180.	-4.9699e-009	0.
3452.	4.552e-009	180.	-4.552e-009	0.
3456.	4.7722e-009	180.	-4.7722e-009	0.
3460.	5.1637e-009	180.	-5.1637e-009	0.
3464.	5.6909e-009	180.	-5.6909e-009	0.
3468.	6.375e-009	180.	-6.375e-009	0.
3472.	7.2697e-009	180.	-7.2697e-009	0.
3476.	8.4716e-009	180.	-8.4716e-009	0.
3480.	1.0157e-008	180.	-1.0157e-008	0.
3484.	1.2676e-008	180.	-1.2676e-008	0.
3488.	1.6818e-008	180.	-1.6818e-008	0.
3492.	2.4815e-008	180.	-2.4815e-008	0.
3496.	4.61e-008	180.	-4.61e-008	0.
3500.	2.2487e-007	180.	-2.2487e-007	0.
3504.	1.3596e-007	0.	1.3596e-007	0.
3508.	1.7347e-009	0.	1.7347e-009	0.
3512.	1.291e-008	0.	1.291e-008	0.
3516.	1.1146e-008	0.	1.1146e-008	0.
3520.	9.3668e-009	0.	9.3668e-009	0.
3524.	8.0026e-009	0.	8.0026e-009	0.
3528.	6.9648e-009	0.	6.9648e-009	0.
3532.	6.1587e-009	0.	6.1587e-009	0.
3536.	5.518e-009	0.	5.518e-009	0.
3540.	4.9978e-009	0.	4.9978e-009	0.
3544.	4.5678e-009	0.	4.5678e-009	0.
3548.	4.2066e-009	0.	4.2066e-009	0.
3552.	3.8991e-009	0.	3.8991e-009	0.
3556.	3.6343e-009	0.	3.6343e-009	0.
3560.	3.404e-009	0.	3.404e-009	0.
3564.	3.2019e-009	0.	3.2019e-009	0.
3568.	3.0231e-009	0.	3.0231e-009	0.
3572.	2.8638e-009	0.	2.8638e-009	0.
3576.	2.721e-009	0.	2.721e-009	0.
3580.	2.5923e-009	0.	2.5923e-009	0.
3584.	2.4758e-009	0.	2.4758e-009	0.
3588.	2.3697e-009	0.	2.3697e-009	0.
3592.	2.2727e-009	0.	2.2727e-009	0.
3596.	2.1838e-009	0.	2.1838e-009	0.
3600.	2.1019e-009	0.	2.1019e-009	0.
3604.	2.0262e-009	0.	2.0262e-009	0.
3608.	1.9562e-009	0.	1.9562e-009	0.
3612.	1.8911e-009	0.	1.8911e-009	0.
3616.	1.8305e-009	0.	1.8305e-009	0.
3620.	1.7739e-009	0.	1.7739e-009	0.
3624.	1.7209e-009	0.	1.7209e-009	0.
3628.	1.6712e-009	0.	1.6712e-009	0.
3632.	1.6246e-009	0.	1.6246e-009	0.
3636.	1.5807e-009	0.	1.5807e-009	0.
3640.	1.5393e-009	0.	1.5393e-009	0.
3644.	1.5001e-009	0.	1.5001e-009	0.
3648.	1.4632e-009	0.	1.4632e-009	0.
3652.	1.4281e-009	0.	1.4281e-009	0.
3656.	1.3949e-009	0.	1.3949e-009	0.
3660.	1.3633e-009	0.	1.3633e-009	0.
3664.	1.3332e-009	0.	1.3332e-009	0.
3668.	1.3046e-009	0.	1.3046e-009	0.
3672.	1.2774e-009	0.	1.2774e-009	0.
3676.	1.2514e-009	0.	1.2514e-009	0.
3680.	1.2265e-009	0.	1.2265e-009	0.
3684.	1.2027e-009	0.	1.2027e-009	0.
3688.	1.18e-009	0.	1.18e-009	0.
3692.	1.1582e-009	0.	1.1582e-009	0.
3696.	1.1373e-009	0.	1.1373e-009	0.
3700.	1.1172e-009	0.	1.1172e-009	0.
3704.	1.098e-009	0.	1.098e-009	0.
3708.	1.0795e-009	0.	1.0795e-009	0.
3712.	1.0617e-009	0.	1.0617e-009	0.
3716.	1.0445e-009	0.	1.0445e-009	0.
3720.	1.028e-009	0.	1.028e-009	0.
3724.	1.0121e-009	0.	1.0121e-009	0.
3728.	9.9679e-010	0.	9.9679e-010	0.
3732.	9.82e-010	0.	9.82e-010	0.
3736.	9.6771e-010	0.	9.6771e-010	0.
3740.	9.5391e-010	0.	9.5391e-010	0.
3744.	9.4057e-010	0.	9.4057e-010	0.
3748.	9.2766e-010	0.	9.2766e-010	0.
3752.	9.1518e-010	0.	9.1518e-010	0.
3756.	9.031e-010	0.	9.031e-010	0.
3760.	8.914e-010	0.	8.914e-010	0.
3764.	8.8007e-010	0.	8.8007e-010	0.
3768.	8.6908e-010	0.	8.6908e-010	0.
3772.	8.5843e-010	0.	8.5843e-010	0.
3776.	8.4809e-010	0.	8.4809e-010	0.
3780.	8.3806e-010	0.	8.3806e-010	0.
3784.	8.2832e-010	0.	8.2832e-010	0.
3788.	8.1887e-010	0.	8.1887e-010	0.
3792.	8.0968e-010	0.	8.0968e-010	0.
3796.	8.0075e-010	0.	8.0075e-010	0.
3800.	7.9207e-010	0.	7.9207e-010	0.
3804.	7.8363e-010	0.	7.8363e-010	0.
3808.	7.7542e-010	0.	7.7542e-010	0.
3812.	7.6743e-010	0.	7.6743e-010	0.
3816.	7.5965e-010	0.	7.5965e-010	0.
3820.	7.5208e-010	0.	7.5208e-010	0.
3824.	7.447e-010	0.	7.447e-010	0.
3828.	7.3752e-010	0.	7.3752e-010	0.
3832.	7.3052e-010	0.	7.3052e-010	0.
3836.	7.237e-010	0.	7.237e-010	0.
3840.	7.1705e-010	0.	7.1705e-010	0.
3844.	7.1056e-010	0.	7.1056e-010	0.
3848.	7.0423e-010	0.	7.0423e-010	0.
3852.	6.9806e-010	0.	6.9806e-010	0.
3856.	6.9204e-010	0.	6.9204e-010	0.
3860.	6.8617e-010	0.	6.8617e-010	0.
3864.	6.8043e-010	0.	6.8043e-010	0.
3868.	6.7483e-010	0.	6.7483e-010	0.
3872.	6.6936e-010	0.	6.6936e-010	0.
3876.	6.6402e-010	0.	6.6402e-010	0.
3880.	6.5881e-010	0.	6.5881e-010	0.
3884.	6.5371e-010	0.	6.5371e-010	0.
3888.	6.4873e-010	0.	6.4873e-010	0.
3892.	6.4386e-010	0.	6.4386e-010	0.
3896.	6.3911e-010	0.	6.3911e-010	0.
3900.	6.3446e-010	0.	6.3446e-010	0.
3904.	6.2991e-010	0.	6.2991e-010	0.
3908.	6.2547e-010	0.	6.2547e-010	0.
3912.	6.2112e-010	0.	6.2112e-010	0.
3916.	6.1687e-010	0.	6.1687e-010	0.
3920.	6.1272e-010	0.	6.1272e-010	0.
3924.	6.0865e-010	0.	6.0865e-010	0.
3928.	6.0467e-010	0.	6.0467e-010	0.
3932.	6.0078e-010	0.	6.0078e-010	0.
3936.	5.9697e-010	0.	5.9697e-010	0.
3940.	5.9324e-010	0.	5.9324e-010	0.
3944.	5.8959e-010	0.	5.8959e-010	0.
3948.	5.8603e-010	0.	5.8603e-010	0.
3952.	5.8253e-010	0.	5.8253e-010	0.
3956.	5.7911e-010	0.	5.7911e-010	0.
3960.	5.7577e-010	0.	5.7577e-010	0.
3964.	5.7249e-010	0.	5.7249e-010	0.
3968.	5.6928e-010	0.	5.6928e-010	0.
3972.	5.6614e-010	0.	5.6614e-010	0.
3976.	5.6307e-010	0.	5.6307e-010	0.
3980.	5.6006e-010	0.	5.6006e-010	0.
3984.	5.5711e-010	0.	5.5711e-010	0.
3988.	5.5423e-010	0.	5.5423e-010	0.
3992.	5.5141e-010	0.	5.5141e-010	0.
3996.	5.4864e-010	0.	5.4864e-010	0.
4000.	5.4594e-010	0.	5.4594e-010	0.
