é¸îgêî (Hz)	êUïù (mm)	à ëääp (ìx)	é¿ïî (mm)	ãïïî (mm)
2188.	4.2183e-015	180.	-4.2183e-015	0.
2192.	2.9627e-015	180.	-2.9627e-015	0.
2196.	1.7946e-015	180.	-1.7946e-015	0.
2200.	7.0211e-016	180.	-7.0211e-016	0.
2204.	3.2039e-016	0.	3.2039e-016	0.
2208.	1.2813e-015	0.	1.2813e-015	0.
2212.	2.1849e-015	0.	2.1849e-015	0.
2216.	3.039e-015	0.	3.039e-015	0.
2220.	3.8456e-015	0.	3.8456e-015	0.
2224.	4.6093e-015	0.	4.6093e-015	0.
2228.	5.3339e-015	0.	5.3339e-015	0.
2232.	6.023e-015	0.	6.023e-015	0.
2236.	6.6804e-015	0.	6.6804e-015	0.
2240.	7.3063e-015	0.	7.3063e-015	0.
2244.	7.9039e-015	0.	7.9039e-015	0.
2248.	8.4766e-015	0.	8.4766e-015	0.
2252.	9.0251e-015	0.	9.0251e-015	0.
2256.	9.5514e-015	0.	9.5514e-015	0.
2260.	1.0057e-014	0.	1.0057e-014	0.
2264.	1.0543e-014	0.	1.0543e-014	0.
2268.	1.1012e-014	0.	1.1012e-014	0.
2272.	1.1464e-014	0.	1.1464e-014	0.
2276.	1.19e-014	0.	1.19e-014	0.
2280.	1.2321e-014	0.	1.2321e-014	0.
2284.	1.2728e-014	0.	1.2728e-014	0.
2288.	1.3123e-014	0.	1.3123e-014	0.
2292.	1.3506e-014	0.	1.3506e-014	0.
2296.	1.3877e-014	0.	1.3877e-014	0.
2300.	1.4236e-014	0.	1.4236e-014	0.
2304.	1.4587e-014	0.	1.4587e-014	0.
2308.	1.4927e-014	0.	1.4927e-014	0.
2312.	1.526e-014	0.	1.526e-014	0.
2316.	1.5583e-014	0.	1.5583e-014	0.
2320.	1.5897e-014	0.	1.5897e-014	0.
2324.	1.6205e-014	0.	1.6205e-014	0.
2328.	1.6505e-014	0.	1.6505e-014	0.
2332.	1.6799e-014	0.	1.6799e-014	0.
2336.	1.7087e-014	0.	1.7087e-014	0.
2340.	1.7368e-014	0.	1.7368e-014	0.
2344.	1.7642e-014	0.	1.7642e-014	0.
2348.	1.7912e-014	0.	1.7912e-014	0.
2352.	1.8177e-014	0.	1.8177e-014	0.
2356.	1.8436e-014	0.	1.8436e-014	0.
2360.	1.8691e-014	0.	1.8691e-014	0.
2364.	1.8942e-014	0.	1.8942e-014	0.
2368.	1.9187e-014	0.	1.9187e-014	0.
2372.	1.9429e-014	0.	1.9429e-014	0.
2376.	1.9668e-014	0.	1.9668e-014	0.
2380.	1.9902e-014	0.	1.9902e-014	0.
2384.	2.0134e-014	0.	2.0134e-014	0.
2388.	2.0361e-014	0.	2.0361e-014	0.
2392.	2.0585e-014	0.	2.0585e-014	0.
2396.	2.0807e-014	0.	2.0807e-014	0.
2400.	2.1025e-014	0.	2.1025e-014	0.
2404.	2.124e-014	0.	2.124e-014	0.
2408.	2.1454e-014	0.	2.1454e-014	0.
2412.	2.1665e-014	0.	2.1665e-014	0.
2416.	2.1875e-014	0.	2.1875e-014	0.
2420.	2.208e-014	0.	2.208e-014	0.
2424.	2.2285e-014	0.	2.2285e-014	0.
2428.	2.2487e-014	0.	2.2487e-014	0.
2432.	2.2687e-014	0.	2.2687e-014	0.
2436.	2.2885e-014	0.	2.2885e-014	0.
2440.	2.3083e-014	0.	2.3083e-014	0.
2444.	2.3278e-014	0.	2.3278e-014	0.
2448.	2.3471e-014	0.	2.3471e-014	0.
2452.	2.3663e-014	0.	2.3663e-014	0.
2456.	2.3854e-014	0.	2.3854e-014	0.
2460.	2.4043e-014	0.	2.4043e-014	0.
2464.	2.4231e-014	0.	2.4231e-014	0.
2468.	2.4418e-014	0.	2.4418e-014	0.
2472.	2.4605e-014	0.	2.4605e-014	0.
2476.	2.4789e-014	0.	2.4789e-014	0.
2480.	2.4975e-014	0.	2.4975e-014	0.
2484.	2.5157e-014	0.	2.5157e-014	0.
2488.	2.534e-014	0.	2.534e-014	0.
2492.	2.5522e-014	0.	2.5522e-014	0.
2496.	2.5702e-014	0.	2.5702e-014	0.
2500.	2.5882e-014	0.	2.5882e-014	0.
2504.	2.6062e-014	0.	2.6062e-014	0.
2508.	2.6241e-014	0.	2.6241e-014	0.
2512.	2.642e-014	0.	2.642e-014	0.
2516.	2.6597e-014	0.	2.6597e-014	0.
2520.	2.6776e-014	0.	2.6776e-014	0.
2524.	2.6953e-014	0.	2.6953e-014	0.
2528.	2.713e-014	0.	2.713e-014	0.
2532.	2.7307e-014	0.	2.7307e-014	0.
2536.	2.7483e-014	0.	2.7483e-014	0.
2540.	2.766e-014	0.	2.766e-014	0.
2544.	2.7836e-014	0.	2.7836e-014	0.
2548.	2.8012e-014	0.	2.8012e-014	0.
2552.	2.8188e-014	0.	2.8188e-014	0.
2556.	2.8364e-014	0.	2.8364e-014	0.
2560.	2.8541e-014	0.	2.8541e-014	0.
2564.	2.8716e-014	0.	2.8716e-014	0.
2568.	2.8892e-014	0.	2.8892e-014	0.
2572.	2.9069e-014	0.	2.9069e-014	0.
2576.	2.9245e-014	0.	2.9245e-014	0.
2580.	2.9422e-014	0.	2.9422e-014	0.
2584.	2.9599e-014	0.	2.9599e-014	0.
2588.	2.9777e-014	0.	2.9777e-014	0.
2592.	2.9954e-014	0.	2.9954e-014	0.
2596.	3.0132e-014	0.	3.0132e-014	0.
2600.	3.031e-014	0.	3.031e-014	0.
2604.	3.0489e-014	0.	3.0489e-014	0.
2608.	3.0669e-014	0.	3.0669e-014	0.
2612.	3.0848e-014	0.	3.0848e-014	0.
2616.	3.1029e-014	0.	3.1029e-014	0.
2620.	3.121e-014	0.	3.121e-014	0.
2624.	3.139e-014	0.	3.139e-014	0.
2628.	3.1573e-014	0.	3.1573e-014	0.
2632.	3.1755e-014	0.	3.1755e-014	0.
2636.	3.1939e-014	0.	3.1939e-014	0.
2640.	3.2123e-014	0.	3.2123e-014	0.
2644.	3.2307e-014	0.	3.2307e-014	0.
2648.	3.2493e-014	0.	3.2493e-014	0.
2652.	3.2679e-014	0.	3.2679e-014	0.
2656.	3.2867e-014	0.	3.2867e-014	0.
2660.	3.3055e-014	0.	3.3055e-014	0.
2664.	3.3244e-014	0.	3.3244e-014	0.
2668.	3.3434e-014	0.	3.3434e-014	0.
2672.	3.3624e-014	0.	3.3624e-014	0.
2676.	3.3816e-014	0.	3.3816e-014	0.
2680.	3.4009e-014	0.	3.4009e-014	0.
2684.	3.4203e-014	0.	3.4203e-014	0.
2688.	3.4399e-014	0.	3.4399e-014	0.
2692.	3.4595e-014	0.	3.4595e-014	0.
2696.	3.4792e-014	0.	3.4792e-014	0.
2700.	3.4991e-014	0.	3.4991e-014	0.
2704.	3.5191e-014	0.	3.5191e-014	0.
2708.	3.5392e-014	0.	3.5392e-014	0.
2712.	3.5594e-014	0.	3.5594e-014	0.
2716.	3.5799e-014	0.	3.5799e-014	0.
2720.	3.6003e-014	0.	3.6003e-014	0.
2724.	3.621e-014	0.	3.621e-014	0.
2728.	3.6418e-014	0.	3.6418e-014	0.
2732.	3.6627e-014	0.	3.6627e-014	0.
2736.	3.6839e-014	0.	3.6839e-014	0.
2740.	3.7051e-014	0.	3.7051e-014	0.
2744.	3.7266e-014	0.	3.7266e-014	0.
2748.	3.7482e-014	0.	3.7482e-014	0.
2752.	3.7699e-014	0.	3.7699e-014	0.
2756.	3.7918e-014	0.	3.7918e-014	0.
2760.	3.814e-014	0.	3.814e-014	0.
2764.	3.8363e-014	0.	3.8363e-014	0.
2768.	3.8585e-014	0.	3.8585e-014	0.
2772.	3.8813e-014	0.	3.8813e-014	0.
2776.	3.9041e-014	0.	3.9041e-014	0.
2780.	3.9272e-014	0.	3.9272e-014	0.
2784.	3.9504e-014	0.	3.9504e-014	0.
2788.	3.9739e-014	0.	3.9739e-014	0.
2792.	3.9976e-014	0.	3.9976e-014	0.
2796.	4.0215e-014	0.	4.0215e-014	0.
2800.	4.0455e-014	0.	4.0455e-014	0.
2804.	4.0698e-014	0.	4.0698e-014	0.
2808.	4.0943e-014	0.	4.0943e-014	0.
2812.	4.1191e-014	0.	4.1191e-014	0.
2816.	4.1441e-014	0.	4.1441e-014	0.
2820.	4.1694e-014	0.	4.1694e-014	0.
2824.	4.1949e-014	0.	4.1949e-014	0.
2828.	4.2207e-014	0.	4.2207e-014	0.
2832.	4.2466e-014	0.	4.2466e-014	0.
2836.	4.2729e-014	0.	4.2729e-014	0.
2840.	4.2995e-014	0.	4.2995e-014	0.
2844.	4.3262e-014	0.	4.3262e-014	0.
2848.	4.3535e-014	0.	4.3535e-014	0.
2852.	4.3809e-014	0.	4.3809e-014	0.
2856.	4.4085e-014	0.	4.4085e-014	0.
2860.	4.4365e-014	0.	4.4365e-014	0.
2864.	4.4647e-014	0.	4.4647e-014	0.
2868.	4.4933e-014	0.	4.4933e-014	0.
2872.	4.5223e-014	0.	4.5223e-014	0.
2876.	4.5516e-014	0.	4.5516e-014	0.
2880.	4.5812e-014	0.	4.5812e-014	0.
2884.	4.6112e-014	0.	4.6112e-014	0.
2888.	4.6414e-014	0.	4.6414e-014	0.
2892.	4.672e-014	0.	4.672e-014	0.
2896.	4.703e-014	0.	4.703e-014	0.
2900.	4.7344e-014	0.	4.7344e-014	0.
2904.	4.7662e-014	0.	4.7662e-014	0.
2908.	4.7982e-014	0.	4.7982e-014	0.
2912.	4.8309e-014	0.	4.8309e-014	0.
2916.	4.8638e-014	0.	4.8638e-014	0.
2920.	4.8971e-014	0.	4.8971e-014	0.
2924.	4.931e-014	0.	4.931e-014	0.
2928.	4.9651e-014	0.	4.9651e-014	0.
2932.	4.9998e-014	0.	4.9998e-014	0.
2936.	5.035e-014	0.	5.035e-014	0.
2940.	5.0705e-014	0.	5.0705e-014	0.
2944.	5.1066e-014	0.	5.1066e-014	0.
2948.	5.1431e-014	0.	5.1431e-014	0.
2952.	5.1801e-014	0.	5.1801e-014	0.
2956.	5.2179e-014	0.	5.2179e-014	0.
2960.	5.2558e-014	0.	5.2558e-014	0.
2964.	5.2944e-014	0.	5.2944e-014	0.
2968.	5.3336e-014	0.	5.3336e-014	0.
2972.	5.3732e-014	0.	5.3732e-014	0.
2976.	5.4135e-014	0.	5.4135e-014	0.
2980.	5.4543e-014	0.	5.4543e-014	0.
2984.	5.4959e-014	0.	5.4959e-014	0.
2988.	5.538e-014	0.	5.538e-014	0.
2992.	5.5807e-014	0.	5.5807e-014	0.
2996.	5.624e-014	0.	5.624e-014	0.
3000.	5.6679e-014	0.	5.6679e-014	0.
3004.	5.7127e-014	0.	5.7127e-014	0.
3008.	5.758e-014	0.	5.758e-014	0.
3012.	5.8041e-014	0.	5.8041e-014	0.
3016.	5.851e-014	0.	5.851e-014	0.
3020.	5.8984e-014	0.	5.8984e-014	0.
3024.	5.9468e-014	0.	5.9468e-014	0.
3028.	5.9959e-014	0.	5.9959e-014	0.
3032.	6.0459e-014	0.	6.0459e-014	0.
3036.	6.0966e-014	0.	6.0966e-014	0.
3040.	6.1482e-014	0.	6.1482e-014	0.
3044.	6.2007e-014	0.	6.2007e-014	0.
3048.	6.2541e-014	0.	6.2541e-014	0.
3052.	6.3083e-014	0.	6.3083e-014	0.
3056.	6.3636e-014	0.	6.3636e-014	0.
3060.	6.4198e-014	0.	6.4198e-014	0.
3064.	6.477e-014	0.	6.477e-014	0.
3068.	6.535e-014	0.	6.535e-014	0.
3072.	6.5946e-014	0.	6.5946e-014	0.
3076.	6.6549e-014	0.	6.6549e-014	0.
3080.	6.7163e-014	0.	6.7163e-014	0.
3084.	6.779e-014	0.	6.779e-014	0.
3088.	6.8428e-014	0.	6.8428e-014	0.
3092.	6.9077e-014	0.	6.9077e-014	0.
3096.	6.9743e-014	0.	6.9743e-014	0.
3100.	7.0418e-014	0.	7.0418e-014	0.
3104.	7.1106e-014	0.	7.1106e-014	0.
3108.	7.181e-014	0.	7.181e-014	0.
3112.	7.2527e-014	0.	7.2527e-014	0.
3116.	7.3259e-014	0.	7.3259e-014	0.
3120.	7.4006e-014	0.	7.4006e-014	0.
3124.	7.477e-014	0.	7.477e-014	0.
3128.	7.5548e-014	0.	7.5548e-014	0.
3132.	7.6343e-014	0.	7.6343e-014	0.
3136.	7.7154e-014	0.	7.7154e-014	0.
3140.	7.7985e-014	0.	7.7985e-014	0.
3144.	7.8834e-014	0.	7.8834e-014	0.
3148.	7.9701e-014	0.	7.9701e-014	0.
3152.	8.0587e-014	0.	8.0587e-014	0.
3156.	8.1494e-014	0.	8.1494e-014	0.
3160.	8.2421e-014	0.	8.2421e-014	0.
3164.	8.3373e-014	0.	8.3373e-014	0.
3168.	8.4346e-014	0.	8.4346e-014	0.
3172.	8.534e-014	0.	8.534e-014	0.
3176.	8.6361e-014	0.	8.6361e-014	0.
3180.	8.7405e-014	0.	8.7405e-014	0.
3184.	8.8477e-014	0.	8.8477e-014	0.
3188.	8.9575e-014	0.	8.9575e-014	0.
3192.	9.07e-014	0.	9.07e-014	0.
3196.	9.1856e-014	0.	9.1856e-014	0.
3200.	9.3041e-014	0.	9.3041e-014	0.
3204.	9.426e-014	0.	9.426e-014	0.
3208.	9.551e-014	0.	9.551e-014	0.
3212.	9.6794e-014	0.	9.6794e-014	0.
3216.	9.8115e-014	0.	9.8115e-014	0.
3220.	9.9469e-014	0.	9.9469e-014	0.
3224.	1.0087e-013	0.	1.0087e-013	0.
3228.	1.023e-013	0.	1.023e-013	0.
3232.	1.0378e-013	0.	1.0378e-013	0.
3236.	1.0531e-013	0.	1.0531e-013	0.
3240.	1.0688e-013	0.	1.0688e-013	0.
3244.	1.0849e-013	0.	1.0849e-013	0.
3248.	1.1016e-013	0.	1.1016e-013	0.
3252.	1.1188e-013	0.	1.1188e-013	0.
3256.	1.1366e-013	0.	1.1366e-013	0.
3260.	1.155e-013	0.	1.155e-013	0.
3264.	1.174e-013	0.	1.174e-013	0.
3268.	1.1936e-013	0.	1.1936e-013	0.
3272.	1.2139e-013	0.	1.2139e-013	0.
3276.	1.2349e-013	0.	1.2349e-013	0.
3280.	1.2567e-013	0.	1.2567e-013	0.
3284.	1.2792e-013	0.	1.2792e-013	0.
3288.	1.3026e-013	0.	1.3026e-013	0.
3292.	1.3269e-013	0.	1.3269e-013	0.
3296.	1.3522e-013	0.	1.3522e-013	0.
3300.	1.3784e-013	0.	1.3784e-013	0.
3304.	1.4057e-013	0.	1.4057e-013	0.
3308.	1.4341e-013	0.	1.4341e-013	0.
3312.	1.4637e-013	0.	1.4637e-013	0.
3316.	1.4946e-013	0.	1.4946e-013	0.
3320.	1.5268e-013	0.	1.5268e-013	0.
3324.	1.5604e-013	0.	1.5604e-013	0.
3328.	1.5956e-013	0.	1.5956e-013	0.
3332.	1.6325e-013	0.	1.6325e-013	0.
3336.	1.6712e-013	0.	1.6712e-013	0.
3340.	1.7117e-013	0.	1.7117e-013	0.
3344.	1.7543e-013	0.	1.7543e-013	0.
3348.	1.799e-013	0.	1.799e-013	0.
3352.	1.8463e-013	0.	1.8463e-013	0.
3356.	1.896e-013	0.	1.896e-013	0.
3360.	1.9485e-013	0.	1.9485e-013	0.
3364.	2.0041e-013	0.	2.0041e-013	0.
3368.	2.063e-013	0.	2.063e-013	0.
3372.	2.1254e-013	0.	2.1254e-013	0.
3376.	2.1919e-013	0.	2.1919e-013	0.
3380.	2.2627e-013	0.	2.2627e-013	0.
3384.	2.3382e-013	0.	2.3382e-013	0.
3388.	2.4191e-013	0.	2.4191e-013	0.
3392.	2.5058e-013	0.	2.5058e-013	0.
3396.	2.599e-013	0.	2.599e-013	0.
3400.	2.6995e-013	0.	2.6995e-013	0.
3404.	2.8082e-013	0.	2.8082e-013	0.
3408.	2.926e-013	0.	2.926e-013	0.
3412.	3.0544e-013	0.	3.0544e-013	0.
3416.	3.1946e-013	0.	3.1946e-013	0.
3420.	3.3482e-013	0.	3.3482e-013	0.
3424.	3.5176e-013	0.	3.5176e-013	0.
3428.	3.7052e-013	0.	3.7052e-013	0.
3432.	3.9139e-013	0.	3.9139e-013	0.
3436.	4.1471e-013	0.	4.1471e-013	0.
3440.	4.408e-013	0.	4.408e-013	0.
3444.	4.663e-013	0.	4.663e-013	0.
3448.	5.0612e-013	0.	5.0612e-013	0.
3452.	5.4643e-013	0.	5.4643e-013	0.
3456.	5.9334e-013	0.	5.9334e-013	0.
3460.	6.4916e-013	0.	6.4916e-013	0.
3464.	7.1667e-013	0.	7.1667e-013	0.
3468.	8.0002e-013	0.	8.0002e-013	0.
3472.	9.0549e-013	0.	9.0549e-013	0.
3476.	1.0433e-012	0.	1.0433e-012	0.
3480.	1.2311e-012	0.	1.2311e-012	0.
3484.	1.5025e-012	0.	1.5025e-012	0.
3488.	1.9302e-012	0.	1.9302e-012	0.
3492.	2.7082e-012	0.	2.7082e-012	0.
3496.	4.6013e-012	0.	4.6013e-012	0.
3500.	1.826e-011	0.	1.826e-011	0.
3504.	3.3636e-012	180.	-3.3636e-012	0.
3508.	6.7341e-012	180.	-6.7341e-012	0.
3512.	3.0937e-012	180.	-3.0937e-012	0.
3516.	2.0929e-012	180.	-2.0929e-012	0.
3520.	1.5921e-012	180.	-1.5921e-012	0.
3524.	1.2872e-012	180.	-1.2872e-012	0.
3528.	1.0812e-012	180.	-1.0812e-012	0.
3532.	9.3229e-013	180.	-9.3229e-013	0.
3536.	8.1955e-013	180.	-8.1955e-013	0.
3540.	7.3121e-013	180.	-7.3121e-013	0.
3544.	6.6005e-013	180.	-6.6005e-013	0.
3548.	6.0151e-013	180.	-6.0151e-013	0.
3552.	5.5251e-013	180.	-5.5251e-013	0.
3556.	5.1087e-013	180.	-5.1087e-013	0.
3560.	4.7507e-013	180.	-4.7507e-013	0.
3564.	4.4393e-013	180.	-4.4393e-013	0.
3568.	4.1662e-013	180.	-4.1662e-013	0.
3572.	3.9246e-013	180.	-3.9246e-013	0.
3576.	3.7094e-013	180.	-3.7094e-013	0.
3580.	3.5164e-013	180.	-3.5164e-013	0.
3584.	3.3425e-013	180.	-3.3425e-013	0.
3588.	3.1849e-013	180.	-3.1849e-013	0.
3592.	3.0414e-013	180.	-3.0414e-013	0.
3596.	2.9102e-013	180.	-2.9102e-013	0.
3600.	2.7898e-013	180.	-2.7898e-013	0.
3604.	2.6789e-013	180.	-2.6789e-013	0.
3608.	2.5764e-013	180.	-2.5764e-013	0.
3612.	2.4814e-013	180.	-2.4814e-013	0.
3616.	2.3932e-013	180.	-2.3932e-013	0.
3620.	2.3109e-013	180.	-2.3109e-013	0.
3624.	2.2341e-013	180.	-2.2341e-013	0.
3628.	2.1622e-013	180.	-2.1622e-013	0.
3632.	2.0948e-013	180.	-2.0948e-013	0.
3636.	2.0313e-013	180.	-2.0313e-013	0.
3640.	1.9716e-013	180.	-1.9716e-013	0.
3644.	1.9153e-013	180.	-1.9153e-013	0.
3648.	1.8621e-013	180.	-1.8621e-013	0.
3652.	1.8117e-013	180.	-1.8117e-013	0.
3656.	1.764e-013	180.	-1.764e-013	0.
3660.	1.7187e-013	180.	-1.7187e-013	0.
3664.	1.6756e-013	180.	-1.6756e-013	0.
3668.	1.6346e-013	180.	-1.6346e-013	0.
3672.	1.5956e-013	180.	-1.5956e-013	0.
3676.	1.5584e-013	180.	-1.5584e-013	0.
3680.	1.5228e-013	180.	-1.5228e-013	0.
3684.	1.4889e-013	180.	-1.4889e-013	0.
3688.	1.4564e-013	180.	-1.4564e-013	0.
3692.	1.4253e-013	180.	-1.4253e-013	0.
3696.	1.3954e-013	180.	-1.3954e-013	0.
3700.	1.3668e-013	180.	-1.3668e-013	0.
3704.	1.3393e-013	180.	-1.3393e-013	0.
3708.	1.3129e-013	180.	-1.3129e-013	0.
3712.	1.2875e-013	180.	-1.2875e-013	0.
3716.	1.2631e-013	180.	-1.2631e-013	0.
3720.	1.2396e-013	180.	-1.2396e-013	0.
3724.	1.2169e-013	180.	-1.2169e-013	0.
3728.	1.195e-013	180.	-1.195e-013	0.
3732.	1.1739e-013	180.	-1.1739e-013	0.
3736.	1.1536e-013	180.	-1.1536e-013	0.
3740.	1.1339e-013	180.	-1.1339e-013	0.
3744.	1.1148e-013	180.	-1.1148e-013	0.
3748.	1.0964e-013	180.	-1.0964e-013	0.
3752.	1.0786e-013	180.	-1.0786e-013	0.
3756.	1.0614e-013	180.	-1.0614e-013	0.
3760.	1.0447e-013	180.	-1.0447e-013	0.
3764.	1.0285e-013	180.	-1.0285e-013	0.
3768.	1.0128e-013	180.	-1.0128e-013	0.
3772.	9.976e-014	180.	-9.976e-014	0.
3776.	9.8282e-014	180.	-9.8282e-014	0.
3780.	9.6848e-014	180.	-9.6848e-014	0.
3784.	9.5453e-014	180.	-9.5453e-014	0.
3788.	9.4099e-014	180.	-9.4099e-014	0.
3792.	9.2783e-014	180.	-9.2783e-014	0.
3796.	9.1502e-014	180.	-9.1502e-014	0.
3800.	9.0258e-014	180.	-9.0258e-014	0.
3804.	8.9049e-014	180.	-8.9049e-014	0.
3808.	8.7868e-014	180.	-8.7868e-014	0.
3812.	8.672e-014	180.	-8.672e-014	0.
3816.	8.5601e-014	180.	-8.5601e-014	0.
3820.	8.4512e-014	180.	-8.4512e-014	0.
3824.	8.3449e-014	180.	-8.3449e-014	0.
3828.	8.2413e-014	180.	-8.2413e-014	0.
3832.	8.1404e-014	180.	-8.1404e-014	0.
3836.	8.0416e-014	180.	-8.0416e-014	0.
3840.	7.9456e-014	180.	-7.9456e-014	0.
3844.	7.8515e-014	180.	-7.8515e-014	0.
3848.	7.7598e-014	180.	-7.7598e-014	0.
3852.	7.6704e-014	180.	-7.6704e-014	0.
3856.	7.5831e-014	180.	-7.5831e-014	0.
3860.	7.4975e-014	180.	-7.4975e-014	0.
3864.	7.4139e-014	180.	-7.4139e-014	0.
3868.	7.3322e-014	180.	-7.3322e-014	0.
3872.	7.2525e-014	180.	-7.2525e-014	0.
3876.	7.1744e-014	180.	-7.1744e-014	0.
3880.	7.0979e-014	180.	-7.0979e-014	0.
3884.	7.0231e-014	180.	-7.0231e-014	0.
3888.	6.9499e-014	180.	-6.9499e-014	0.
3892.	6.8784e-014	180.	-6.8784e-014	0.
3896.	6.8083e-014	180.	-6.8083e-014	0.
3900.	6.7395e-014	180.	-6.7395e-014	0.
3904.	6.6724e-014	180.	-6.6724e-014	0.
3908.	6.6065e-014	180.	-6.6065e-014	0.
3912.	6.542e-014	180.	-6.542e-014	0.
3916.	6.4788e-014	180.	-6.4788e-014	0.
3920.	6.4167e-014	180.	-6.4167e-014	0.
3924.	6.356e-014	180.	-6.356e-014	0.
3928.	6.2964e-014	180.	-6.2964e-014	0.
3932.	6.238e-014	180.	-6.238e-014	0.
3936.	6.1806e-014	180.	-6.1806e-014	0.
3940.	6.1244e-014	180.	-6.1244e-014	0.
3944.	6.0693e-014	180.	-6.0693e-014	0.
3948.	6.0152e-014	180.	-6.0152e-014	0.
3952.	5.962e-014	180.	-5.962e-014	0.
3956.	5.91e-014	180.	-5.91e-014	0.
3960.	5.8588e-014	180.	-5.8588e-014	0.
3964.	5.8086e-014	180.	-5.8086e-014	0.
3968.	5.7591e-014	180.	-5.7591e-014	0.
3972.	5.7109e-014	180.	-5.7109e-014	0.
3976.	5.6632e-014	180.	-5.6632e-014	0.
3980.	5.6165e-014	180.	-5.6165e-014	0.
3984.	5.5706e-014	180.	-5.5706e-014	0.
3988.	5.5256e-014	180.	-5.5256e-014	0.
3992.	5.4812e-014	180.	-5.4812e-014	0.
3996.	5.4376e-014	180.	-5.4376e-014	0.
4000.	5.3948e-014	180.	-5.3948e-014	0.
